,month_cos,month_sin,day_type_cos,day_type_sin,hour_cos,hour_sin,outdoor_dry_bulb_temperature,outdoor_dry_bulb_temperature_predicted_6h,outdoor_dry_bulb_temperature_predicted_12h,outdoor_dry_bulb_temperature_predicted_24h,outdoor_relative_humidity,outdoor_relative_humidity_predicted_6h,outdoor_relative_humidity_predicted_12h,outdoor_relative_humidity_predicted_24h,diffuse_solar_irradiance,diffuse_solar_irradiance_predicted_6h,diffuse_solar_irradiance_predicted_12h,diffuse_solar_irradiance_predicted_24h,direct_solar_irradiance,direct_solar_irradiance_predicted_6h,direct_solar_irradiance_predicted_12h,direct_solar_irradiance_predicted_24h,carbon_intensity,non_shiftable_load,solar_generation,electrical_storage_soc,net_electricity_consumption,electricity_pricing,electricity_pricing_predicted_6h,electricity_pricing_predicted_12h,electricity_pricing_predicted_24h,a
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
5,0.2158282995223999,0.08579906821250916,0.8163722157478333,0.8460890650749207,0.6041301488876343,1.0,0.5274435877799988,0.6740601658821106,0.6327067613601685,0.5274435877799988,0.8365451097488403,0.7277777791023254,0.7833333611488342,0.8722221851348877,0.05000000074505806,0.9332180619239807,0.33544737100601196,0.05000000074505806,0.05000000074505806,0.8648884892463684,0.3678736686706543,0.05000000074505806,0.3906337022781372,0.12461604177951813,0.05000000074505806,0.05000000074505806,0.93915855884552,0.0,0.0,0.949999988079071,0.02703598514199257,10
6,0.20308245718479156,0.10490773618221283,0.8048544526100159,0.8980284333229065,0.49892163276672363,0.9841934442520142,0.5274435877799988,0.696616530418396,0.6139097809791565,0.550000011920929,0.8123405575752258,0.694444477558136,0.7499682903289795,0.8551485538482666,0.07458210736513138,0.9867555499076843,0.19608598947525024,0.06474926322698593,0.15493179857730865,0.8326562643051147,0.31194180250167847,0.04843069612979889,0.38306862115859985,0.1509893238544464,0.03388763964176178,0.025216152891516685,0.9554705619812012,0.0,0.0,0.949999988079071,0.01625976338982582,10
7,0.2103394865989685,0.06013811007142067,0.826545238494873,0.8551480174064636,0.34593984484672546,1.0,0.468796968460083,0.5966165065765381,0.5139097571372986,0.4913533926010132,0.8166666626930237,0.6277777552604675,0.75,0.9055555462837219,0.14764012396335602,0.9998525381088257,0.0037712156772613525,0.06406095623970032,0.4158971607685089,0.7338404655456543,0.10379752516746521,0.0,0.4944520592689514,0.1863471269607544,0.0,0.02492133155465126,0.9386179447174072,0.08030302822589874,0.08030302822589874,0.949999988079071,0.08030302822589874,3
8,0.2464689463376999,0.09906087815761566,0.8650075197219849,0.8867696523666382,0.24940116703510284,0.8948588967323303,0.5327067375183105,0.5740601420402527,0.4913533926010132,0.4913533926010132,0.75,0.75,0.7575519680976868,0.9055555462837219,0.36297935247421265,0.621583104133606,0.02802734449505806,0.19778761267662048,0.5711961984634399,0.2553515136241913,0.03212890774011612,0.05587219074368477,0.6205188035964966,0.35499364137649536,0.0,0.05666474997997284,1.0,0.08030302822589874,0.0,1.0,0.08030302822589874,7
9,0.2943320572376251,0.025573603808879852,0.9035534262657166,0.8410348296165466,0.1835441142320633,0.807844877243042,0.5740601420402527,0.5966165065765381,0.5509734749794006,0.4913533926010132,0.6277777552604675,0.6277777552604675,0.6166666746139526,0.8722222447395325,0.4947394132614136,0.5589531064033508,0.05000000074505806,0.23711897432804108,0.4652150869369507,0.19026777148246765,0.05000000074505806,0.0867261290550232,0.6768099665641785,0.5411692261695862,0.0,0.0,1.0,0.08030302822589874,0.08030302822589874,0.08030302822589874,0.08030302822589874,3
10,0.22726260125637054,0.026754163205623627,0.8058469295501709,0.877265453338623,0.10089177638292313,0.7227884531021118,0.5552631616592407,0.5740601420402527,0.5139097571372986,0.5552631616592407,0.75,0.6277777552604675,0.7156250476837158,0.7833333611488342,0.7149950861930847,0.4115782082080841,0.05000000074505806,0.37871187925338745,0.7201993465423584,0.13258132338523865,0.05000000074505806,0.14968520402908325,0.7239821553230286,0.6031712889671326,0.0,0.0,1.0,0.08030302822589874,0.949999988079071,0.08030302822589874,0.08030302822589874,3
11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12
12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12
13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12
14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12
15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12
16,0.23787514865398407,0.08032115548849106,0.8848685622215271,0.8332622647285461,0.2213721126317978,0.08367682993412018,0.6620480418205261,0.6139097809791565,0.550000011920929,0.6948586702346802,0.7014105916023254,0.7236328721046448,0.9125217795372009,0.6815755367279053,0.42239660024642944,0.05000000074505806,0.0263671875,0.5704522728919983,0.22055020928382874,0.048828125,0.001757812569849193,0.6876705288887024,0.7771322727203369,0.189774751663208,0.0,0.9477781057357788,1.0,1.0,0.0,0.08030302822589874,0.9615837335586548,8
17,0.26618292927742004,0.023865364491939545,0.8397589921951294,0.8970916271209717,0.4068494141101837,0.0,0.5409097075462341,0.468796968460083,0.42744359374046326,0.5740601420402527,0.7833333611488342,0.8388888835906982,0.9722222089767456,0.694444477558136,0.4354473948478699,0.0,0.0,0.48559489846229553,0.4655299186706543,0.0,0.0,0.6058148145675659,0.7813764214515686,0.0,0.05059313401579857,0.7511212825775146,0.9367609024047852,1.0,0.08030302822589874,0.0,1.0,14
18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7
19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7
20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7
21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
22,0.30000001192092896,0.04717990756034851,0.8116740584373474,0.8160091638565063,0.8830127120018005,0.21466507017612457,0.5139097571372986,0.5024364590644836,0.6513104438781738,0.6139097809791565,0.6576366424560547,0.9101285934448242,0.7737486362457275,0.7055555582046509,0.012056902050971985,0.008871267549693584,0.44206157326698303,0.05000000074505806,0.04490414634346962,0.0,0.11950571835041046,0.04318295046687126,0.7686684727668762,0.2022029459476471,0.05000000074505806,0.17283067107200623,0.9489024877548218,0.01662006601691246,0.010703224688768387,0.0,0.05915049836039543,6
23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
29,0.28732410073280334,0.0313698947429657,0.49334055185317993,0.949999988079071,0.6794095635414124,0.9632481336593628,0.48519691824913025,0.6552631855010986,0.5740601420402527,0.44999998807907104,0.9375656247138977,0.69122713804245,0.5944444537162781,0.8660948872566223,0.0,0.543903648853302,0.44610312581062317,0.008831319399178028,0.05000000074505806,0.2693074643611908,0.6638510227203369,0.05000000074505806,0.45057737827301025,0.20039279758930206,0.05000000074505806,0.0,0.9718121290206909,0.05529271066188812,0.0,1.0,0.08030302822589874,9
