,month_cos,month_sin,day_type_cos,day_type_sin,hour_cos,hour_sin,outdoor_dry_bulb_temperature,outdoor_dry_bulb_temperature_predicted_6h,outdoor_dry_bulb_temperature_predicted_12h,outdoor_dry_bulb_temperature_predicted_24h,outdoor_relative_humidity,outdoor_relative_humidity_predicted_6h,outdoor_relative_humidity_predicted_12h,outdoor_relative_humidity_predicted_24h,diffuse_solar_irradiance,diffuse_solar_irradiance_predicted_6h,diffuse_solar_irradiance_predicted_12h,diffuse_solar_irradiance_predicted_24h,direct_solar_irradiance,direct_solar_irradiance_predicted_6h,direct_solar_irradiance_predicted_12h,direct_solar_irradiance_predicted_24h,carbon_intensity,non_shiftable_load,solar_generation,electrical_storage_soc,net_electricity_consumption,electricity_pricing,electricity_pricing_predicted_6h,electricity_pricing_predicted_12h,electricity_pricing_predicted_24h,actions
0,0.0669873,0.25,0.8535534,0.14644662,1.0,0.5,0.54135334,0.47744358,0.6466165,0.54135334,0.82222223,0.7888889,0.64444447,0.7888889,0.0,0.024582105,0.94788593,0.0,0.0,0.104931794,0.85519415,0.0,0.47462252,0.22008501,0.0,0.0,0.5091632,0.030303044,0.030303044,0.030303044,0.030303044,4
1,0.25,0.0669873,0.8535534,0.8535534,0.9829629,0.62940955,0.5451128,0.518797,0.6466165,0.518797,0.76666665,0.76666665,0.67777777,0.85555553,0.0,0.19764012,0.9498525,0.0,0.0,0.46589717,0.7838405,0.0,0.41121426,0.17455661,0.0,0.0,0.49342677,0.030303044,0.030303044,0.030303044,0.030303044,8
2,0.25,0.0669873,0.8535534,0.8535534,0.9330127,0.75,0.5300752,0.58270675,0.62406015,0.518797,0.75555557,0.7,0.7,0.85555553,0.0,0.41297936,0.6715831,0.0,0.0,0.6211962,0.30535153,0.0,0.39789203,0.17827499,0.0,0.0,0.49471197,0.030303044,0.030303044,0.030303044,0.030303044,8
3,0.25,0.0669873,0.8535534,0.8535534,0.8535534,0.8535534,0.51503754,0.62406015,0.6466165,0.518797,0.75555557,0.67777777,0.67777777,0.8888889,0.0,0.5447394,0.5132743,0.0,0.0,0.5152151,0.16054565,0.0,0.38106394,0.2226621,0.0,0.0,0.510054,0.030303044,0.030303044,0.030303044,0.030303044,7
4,0.25,0.0669873,0.8535534,0.8535534,0.75,0.9330127,0.49999997,0.6052632,0.62406015,0.49999997,0.75555557,0.7,0.67777777,0.8888889,0.0,0.7649951,0.43657818,0.0,0.0,0.77019936,0.18258132,0.0,0.38520274,0.37667817,0.0,0.0,0.56328815,0.030303044,0.030303044,1.0,0.030303044,7
5,0.25,0.0669873,0.8535534,0.8535534,0.62940955,0.9829629,0.47744358,0.62406015,0.58270675,0.47744358,0.7888889,0.67777777,0.73333335,0.9222222,0.0,0.8879056,0.38544738,0.0,0.0,0.85099685,0.4155299,0.0,0.41485247,0.13885057,0.0,0.0,0.4810853,0.030303044,0.030303044,1.0,0.030303044,7
6,0.25,0.0669873,0.8535534,0.8535534,0.5,1.0,0.47744358,0.6466165,0.56390977,0.49999997,0.7888889,0.64444447,0.75555557,0.8888889,0.024582105,0.94788593,0.22713864,0.0147492625,0.104931794,0.85519415,0.33578175,0.014690451,0.43306866,0.12610753,0.036849454,0.0,0.47007656,0.030303044,0.030303044,1.0,0.030303044,7
7,0.25,0.0669873,0.8535534,0.8535534,0.37059048,0.9829629,0.518797,0.6466165,0.56390977,0.54135334,0.76666665,0.67777777,0.7,0.85555553,0.19764012,0.9498525,0.026548672,0.11406096,0.46589717,0.7838405,0.15005247,0.044071354,0.44445205,0.13634713,0.2074693,0.0,0.443037,0.030303044,0.030303044,1.0,0.030303044,7
8,0.25,0.0669873,0.8535534,0.8535534,0.25,0.9330127,0.58270675,0.62406015,0.54135334,0.54135334,0.7,0.7,0.73333335,0.85555553,0.41297936,0.6715831,0.0,0.24778761,0.6211962,0.30535153,0.0,0.07764953,0.5705188,0.30499366,0.40470025,0.0,0.46598,0.030303044,0.030303044,1.0,0.030303044,7
9,0.25,0.0669873,0.8535534,0.8535534,0.14644662,0.8535534,0.62406015,0.6466165,0.56390977,0.54135334,0.67777777,0.67777777,0.6666667,0.82222223,0.5447394,0.5132743,0.0,0.28711897,0.5152151,0.16054565,0.0,0.03672613,0.62680995,0.4911692,0.57315695,0.0,0.5001387,0.030303044,0.030303044,0.030303044,0.030303044,11
