,month_cos,month_sin,day_type_cos,day_type_sin,hour_cos,hour_sin,outdoor_dry_bulb_temperature,outdoor_dry_bulb_temperature_predicted_6h,outdoor_dry_bulb_temperature_predicted_12h,outdoor_dry_bulb_temperature_predicted_24h,outdoor_relative_humidity,outdoor_relative_humidity_predicted_6h,outdoor_relative_humidity_predicted_12h,outdoor_relative_humidity_predicted_24h,diffuse_solar_irradiance,diffuse_solar_irradiance_predicted_6h,diffuse_solar_irradiance_predicted_12h,diffuse_solar_irradiance_predicted_24h,direct_solar_irradiance,direct_solar_irradiance_predicted_6h,direct_solar_irradiance_predicted_12h,direct_solar_irradiance_predicted_24h,carbon_intensity,non_shiftable_load,solar_generation,electrical_storage_soc,net_electricity_consumption,electricity_pricing,electricity_pricing_predicted_6h,electricity_pricing_predicted_12h,electricity_pricing_predicted_24h
0,0.13698729872703552,0.18000000715255737,0.9235534071922302,0.07644661515951157,1.0,0.4300000071525574,0.4713534116744995,0.5474436283111572,0.7166165113449097,0.6113533973693848,0.7522222399711609,0.7188888788223267,0.7144444584846497,0.8588888645172119,0.0,0.0,0.8778859376907349,0.0,0.07000000029802322,0.03493179380893707,0.7851941585540771,0.07000000029802322,0.40462255477905273,0.2900850176811218,0.0,0.07000000029802322,1.0,0.1003030315041542,0.0,0.1003030315041542,0.1003030315041542
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0.18000000715255737,0.0,0.9235534071922302,0.783553421497345,0.8630127310752869,0.8199999928474426,0.6000751852989197,0.6527067422866821,0.6940601468086243,0.5887969732284546,0.8255555629730225,0.7699999809265137,0.7699999809265137,0.9255555272102356,0.07000000029802322,0.342979371547699,0.6015831232070923,0.0,0.07000000029802322,0.5511962175369263,0.2353515326976776,0.0,0.3278920352458954,0.24827498197555542,0.07000000029802322,0.0,1.0,0.0,0.0,0.1003030315041542,0.0
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0.18000000715255737,0.13698729872703552,0.9235534071922302,0.9235534071922302,0.8199999928474426,1.0,0.4300000071525574,0.535263180732727,0.554060161113739,0.4300000071525574,0.6855555772781372,0.6299999952316284,0.6077777743339539,0.8188889026641846,0.07000000029802322,0.8349950909614563,0.5065782070159912,0.07000000029802322,0.0,0.84019935131073,0.25258132815361023,0.07000000029802322,0.45520269870758057,0.3066781759262085,0.0,0.07000000029802322,0.9209612607955933,0.0,0.0,0.9300000071525574,0.0
5,0.18000000715255737,0.13698729872703552,0.783553421497345,0.9235534071922302,0.5594095587730408,0.9129629135131836,0.5474436283111572,0.554060161113739,0.5127067565917969,0.4074436128139496,0.8588888645172119,0.6077777743339539,0.6633333563804626,0.852222204208374,0.07000000029802322,0.817905604839325,0.45544737577438354,0.07000000029802322,0.0,0.9209968447685242,0.48552989959716797,0.07000000029802322,0.48485246300697327,0.0688505694270134,0.07000000029802322,0.07000000029802322,0.9191585779190063,0.1003030315041542,0.1003030315041542,0.9300000071525574,0.1003030315041542
6,0.3199999928474426,0.13698729872703552,0.9235534071922302,0.9235534071922302,0.4300000071525574,1.0,0.5474436283111572,0.7166165113449097,0.4939097762107849,0.4300000071525574,0.7188888788223267,0.5744444727897644,0.6855555772781372,0.8188889026641846,0.09458210319280624,0.8778859376907349,0.29713863134384155,0.0847492665052414,0.03493179380893707,0.9251941442489624,0.40578174591064453,0.08469045162200928,0.5030686259269714,0.0561075285077095,0.07014739513397217,0.07000000029802322,1.0,0.1003030315041542,0.0,0.9300000071525574,0.0
7,0.3199999928474426,0.0,0.783553421497345,0.783553421497345,0.4405904710292816,1.0,0.44879698753356934,0.5766165256500244,0.4939097762107849,0.4713534116744995,0.6966666579246521,0.7477777600288391,0.6299999952316284,0.9255555272102356,0.12764012813568115,1.0,0.09654867649078369,0.04406096041202545,0.5358971953392029,0.7138404846191406,0.22005248069763184,0.0,0.37445205450057983,0.20634713768959045,0.0,0.10746066272258759,0.9186179637908936,0.1003030315041542,0.1003030315041542,1.0,0.1003030315041542
8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,0.3199999928474426,0.0,0.783553421497345,0.783553421497345,0.13698729872703552,0.8199999928474426,0.535263180732727,0.6940601468086243,0.4939097762107849,0.6752631664276123,0.6299999952316284,0.6077777743339539,0.6299999952316284,0.6633333563804626,0.8349950909614563,0.36657819151878357,0.07000000029802322,0.3587118983268738,0.84019935131073,0.11258132010698318,0.0,0.1696852147579193,0.603982150554657,0.483171284198761,0.07280256599187851,0.3046066462993622,1.0,0.1003030315041542,1.0,0.0,0.0
11,0.3199999928474426,0.0,0.783553421497345,0.783553421497345,0.0,0.5594095587730408,0.6940601468086243,0.6527067422866821,0.44879698753356934,0.6752631664276123,0.7477777600288391,0.8033333420753479,0.8588888645172119,0.6299999952316284,0.9579055905342102,0.3154473900794983,0.0,0.6639036536216736,0.9209968447685242,0.48552989959716797,0.07000000029802322,0.1493074595928192,0.6647078394889832,0.5056949853897095,0.07308191061019897,0.7087159752845764,0.9214977025985718,0.1003030315041542,1.0,0.1003030315041542,0.1003030315041542
12,0.18000000715255737,0.0,0.783553421497345,0.783553421497345,0.07000000029802322,0.5699999928474426,0.7166165113449097,0.6339097619056702,0.6113533973693848,0.6940601468086243,0.7144444584846497,0.8255555629730225,0.8588888645172119,0.6077777743339539,0.8778859376907349,0.29713863134384155,0.07000000029802322,0.5091543793678284,0.9251941442489624,0.40578174591064453,0.0,0.08110178261995316,0.7067959308624268,0.35164451599121094,0.0,0.972825288772583,0.920278787612915,0.1003030315041542,1.0,0.0,0.1003030315041542
13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0.3199999928474426,0.0,0.783553421497345,0.9235534071922302,0.13698729872703552,0.18000000715255737,0.554060161113739,0.4713534116744995,0.44879698753356934,0.6489473581314087,0.7699999809265137,0.8033333420753479,0.9255555272102356,0.8255555629730225,0.6015831232070923,0.0,0.07000000029802322,0.8218387365341187,0.37535151839256287,0.0,0.07000000029802322,0.7887827754020691,0.7428928017616272,0.4844188690185547,0.0,1.0,0.9187892079353333,0.1003030315041542,1.0,0.1003030315041542,0.1003030315041542
15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
