,month_cos,month_sin,day_type_cos,day_type_sin,hour_cos,hour_sin,outdoor_dry_bulb_temperature,outdoor_dry_bulb_temperature_predicted_6h,outdoor_dry_bulb_temperature_predicted_12h,outdoor_dry_bulb_temperature_predicted_24h,outdoor_relative_humidity,outdoor_relative_humidity_predicted_6h,outdoor_relative_humidity_predicted_12h,outdoor_relative_humidity_predicted_24h,diffuse_solar_irradiance,diffuse_solar_irradiance_predicted_6h,diffuse_solar_irradiance_predicted_12h,diffuse_solar_irradiance_predicted_24h,direct_solar_irradiance,direct_solar_irradiance_predicted_6h,direct_solar_irradiance_predicted_12h,direct_solar_irradiance_predicted_24h,carbon_intensity,non_shiftable_load,solar_generation,electrical_storage_soc,net_electricity_consumption,electricity_pricing,electricity_pricing_predicted_6h,electricity_pricing_predicted_12h,electricity_pricing_predicted_24h,actions
0,0.0669873,0.25,0.8535534,0.14644662,1.0,0.5,0.5413534,0.4774436,0.6466165,0.5413534,0.82222223,0.7888889,0.64444447,0.7888889,0.0,0.024582105,0.94788593,0.0,0.0,0.104931794,0.85519415,0.0,0.47462255,0.22008502,0.0,0.0,0.98977435,0.030303031,0.030303031,0.030303031,0.030303031,7
1,0.25,0.0669873,0.8535534,0.8535534,0.9829629,0.62940955,0.5896421,0.439353,0.7195098,0.5848874,0.797882,0.653405,0.52274215,0.753775,0.16255279,0.04986239,0.7926623,0.15205732,0.22317398,0.47334564,0.5830274,0.2156228,0.49255055,0.0,0.0,0.14634612,0.9882991,0.0,0.0,0.0,0.0,8
2,0.25,0.0669873,0.8535534,0.8535534,0.9330127,0.75,0.48694327,0.53364193,0.6687278,0.51961046,0.75561774,0.53656304,0.68958414,0.75975376,0.15577123,0.4312823,0.5646361,0.0,0.2229785,0.5239907,0.2428704,0.0,0.479137,0.3307696,0.0,0.0028603303,0.98904395,0.12954982,0.0,0.0,0.19031352,7
3,0.25,0.0669873,0.8535534,0.8535534,0.8535534,0.8535534,0.5659136,0.5897682,0.6368646,0.5432342,0.5890767,0.52113396,0.8254338,0.79644465,0.037978817,0.62209445,0.3596054,0.0,0.2048267,0.49722067,0.31539208,0.0,0.46410653,0.38846093,0.00046776017,0.0,0.99032575,0.0,0.0,0.0,0.16873962,1
4,0.25,0.0669873,0.8535534,0.8535534,0.75,0.9330127,0.44617403,0.63957334,0.66543597,0.43438396,0.9329437,0.8075469,0.78705585,1.0,0.11518139,0.67770886,0.3551177,0.16272293,0.20478109,0.9937744,0.18447208,0.0,0.31335855,0.33454168,0.0,0.14786483,0.98936874,0.21423936,0.26707175,0.740029,0.09097014,3
5,0.25,0.0669873,0.8535534,0.8535534,0.62940955,0.9829629,0.3980255,0.60555065,0.6576416,0.40612248,0.9133087,0.5116106,0.9004267,1.0,0.115382366,0.9239793,0.22505784,0.15630914,0.2177141,1.0,0.54157364,0.17925282,0.49123174,0.0,0.0,0.04148749,0.9897247,0.0,0.0,0.76658255,0.047719125,9
6,0.25,0.0669873,0.8535534,0.8535534,0.5,1.0,0.40976635,0.6537896,0.63936317,0.44233385,0.90480775,0.4693937,0.9356701,1.0,0.16434322,1.0,0.06482353,0.16316429,0.29699743,0.88127804,0.24858627,0.18836284,0.50745624,0.0,0.0,0.068531424,0.9891275,0.0,0.0,0.7419626,0.0,10
7,0.25,0.0669873,0.8535534,0.8535534,0.37059048,0.9829629,0.44201106,0.66608983,0.64247465,0.47755373,0.8166656,0.49899593,0.8813881,1.0,0.07607662,0.8305071,0.0,0.2621587,0.43516925,1.0,0.28847426,0.0,0.4728979,0.30311254,0.0012552027,0.1890932,0.98745203,0.0,0.25845876,0.7408651,0.0,10
8,0.25,0.0669873,0.8535534,0.8535534,0.25,0.9330127,0.64762396,0.65209407,0.5762685,0.5940244,0.81755,0.8245885,0.83757293,0.9001617,0.25414616,0.5096997,0.048415586,0.3978921,0.738991,0.51261646,0.22051713,0.0,0.5357297,0.4790736,0.002343124,0.2205911,0.9877204,0.15362763,0.29055434,0.7427373,0.0,10
9,0.25,0.0669873,0.8535534,0.8535534,0.14644662,0.8535534,0.5582587,0.66867524,0.53761744,0.595059,0.7974117,0.535903,0.84368265,1.0,0.38459465,0.38056087,0.0,0.15132678,0.40839878,0.26287612,0.22329776,0.0,0.5708865,0.66194946,0.002895453,0.0863463,0.9884382,0.28772703,0.27970225,0.0,0.0,13
10,0.25,0.0669873,0.8535534,0.8535534,0.0669873,0.75,0.5604936,0.54624754,0.57616657,0.61533314,0.75425005,0.83191687,0.8810871,0.91226435,0.6022332,0.27463132,0.104274005,0.4240462,0.56252396,0.35672665,0.17402355,0.0,0.64363474,0.73586106,0.0035658649,0.26114658,0.9900125,0.2846272,1.0,0.0,0.26712942,13
11,0.25,0.0669873,0.8535534,0.8535534,0.017037086,0.62940955,0.55837774,0.52144444,0.57620275,0.6462432,0.6331256,0.9125535,0.967591,0.88007975,0.73056453,0.22266649,0.14636457,0.47525918,0.6281508,0.3047023,0.0,0.008557571,0.6584439,0.7558094,0.003845074,0.48394316,0.989952,0.27307808,1.0,0.19030724,0.28646994,13
12,0.25,0.0669873,0.8535534,0.8535534,0.0,0.5,0.6090644,0.48819026,0.60566753,0.60940677,0.59479684,0.935522,0.96945626,0.85833603,0.79549885,0.06494335,0.15080857,0.43209296,0.63555557,0.48819178,0.12641196,0.0,0.7393712,0.6044519,0.003894886,0.76673305,0.9887494,0.28698283,1.0,0.0,0.27619863,11
13,0.25,0.0669873,0.8535534,0.8535534,0.017037086,0.37059048,0.6173347,0.49032602,0.53295064,0.55284667,0.58867353,0.8788926,1.0,0.9344656,0.7952748,0.0,0.12784965,0.41224775,0.576076,0.36811647,0.21092916,0.0,0.88996965,0.73503613,0.0037218158,0.8654006,0.98857474,0.23591313,1.0,0.038666826,0.28537512,15
14,0.25,0.0669873,0.8535534,0.8535534,0.0669873,0.25,0.5602298,0.59603786,0.49576643,0.5123023,0.880597,0.9130934,1.0,0.7470359,0.5144021,0.0,0.0,0.8682717,0.40007284,0.21047902,0.0,0.49578533,0.82836777,0.593244,0.0033198115,1.0,0.9871671,0.2772665,1.0,0.0,0.2673421,10
15,0.25,0.0669873,0.8535534,0.8535534,0.14644662,0.14644662,0.7172985,0.5341736,0.54873246,0.57969505,0.85949975,0.8324676,1.0,0.8139325,0.3631406,0.12914985,0.14210165,0.61607236,0.17353557,0.0,0.21251488,1.0,0.8238406,0.0,0.0012487954,0.8438208,0.98548156,0.29077128,0.0,0.0,0.0,8
16,0.25,0.0669873,0.8535534,0.8535534,0.25,0.0669873,0.5935138,0.5617946,0.5717271,0.57871896,0.85930127,0.86644465,0.71858644,0.4858667,0.53821003,0.0,0.0,0.7716226,0.38322368,0.2009525,0.1944648,0.51808006,0.7434757,0.13147102,0.0016606401,1.0,0.9854921,1.0,0.2860038,0.098209456,1.0,8
17,0.25,0.0669873,0.8535534,0.8535534,0.37059048,0.017037086,0.51906586,0.45631927,0.45016742,0.5469443,0.91184735,0.7637331,0.9546677,0.47641537,0.27618507,0.11580728,0.0,0.59655046,0.52758294,0.21774215,0.0,0.39268705,0.7501187,0.0,0.0,0.86767626,0.98561937,1.0,0.28909728,0.0,1.0,8
18,0.25,0.0669873,0.8535534,0.8535534,0.5,0.0,0.5556454,0.5119832,0.5767954,0.59288496,0.7276867,0.80224645,0.9997173,0.788114,0.35360858,0.0,0.0,0.39924532,0.19104505,0.22020389,0.23044395,0.2974545,0.8675948,0.14382565,2.821782e-05,0.66340643,0.9903055,1.0,0.2581276,0.0,1.0,8
19,0.25,0.0669873,0.8535534,0.8535534,0.62940955,0.017037086,0.633492,0.44694778,0.5037446,0.5776644,0.7998941,0.9467479,1.0,0.7475914,0.18844822,0.0,0.25276285,0.0,0.0,0.1898615,0.24584275,0.123183146,0.8127281,0.21986085,0.0,0.5330469,0.9882482,1.0,0.2903188,0.0,0.8822398,8
20,0.25,0.0669873,0.8535534,0.8535534,0.75,0.0669873,0.5987509,0.4664811,0.60641503,0.5737898,0.89154446,0.8573308,1.0,0.6536597,0.16276024,0.0,0.39822817,0.0,0.0,0.17372476,0.29161257,0.0,0.7743878,0.18689395,0.0,0.3049042,0.9880018,1.0,0.2890354,0.0,0.77875054,8
21,0.25,0.0669873,0.8535534,0.8535534,0.8535534,0.14644662,0.56686664,0.4913083,0.46788576,0.46197408,0.8418071,1.0,0.70916146,0.9981735,0.14830758,0.0,0.13174035,0.14982207,0.0,0.18618217,0.0,0.0,0.8881877,0.37263379,0.0,0.047465127,0.98744214,0.0,0.27700987,0.0,0.18257691,1
22,0.25,0.0669873,0.8535534,0.8535534,0.9330127,0.25,0.5060215,0.52339524,0.5306045,0.49358913,0.85639,0.7976167,0.57670283,0.93549746,0.13643387,0.0,0.26770133,0.15244022,0.0,0.0,0.0,0.05900997,0.834608,0.37167352,0.0,0.0,0.9875126,0.0,0.28803706,0.0,0.0,1
23,0.25,0.0669873,0.8535534,0.8535534,0.9829629,0.37059048,0.44515038,0.5234343,0.59266907,0.5110311,0.91169316,0.98157656,0.71463174,0.92468,0.14673685,0.0,0.46279433,0.04893312,0.0,0.0,0.14251965,0.12860213,0.7641687,0.38394526,0.0,0.0,0.99072134,0.0,0.2900954,0.0,0.0,3
24,0.25,0.0669873,0.8535534,0.8535534,1.0,0.5,0.4628353,0.5072586,0.57204187,0.58572936,0.9293504,0.7601119,0.50326866,0.9351869,0.15654665,0.0,0.42432344,0.13180764,0.0,0.0,0.08683635,0.222738,0.6513274,0.34527022,0.0,0.0,0.990736,0.0,0.2899191,0.0,0.0,8
25,0.25,0.0669873,0.5,1.0,0.9829629,0.62940955,0.45000157,0.5901483,0.6581095,0.6196209,0.7918761,0.7813135,0.5808521,0.90304804,0.13430955,0.0,0.42234573,0.0,0.0,0.21038575,0.3027107,0.04843929,0.46342695,0.35160995,0.0,0.0,0.9891176,0.0,0.19797261,0.23642372,0.15466888,8
26,0.25,0.0669873,0.5,1.0,0.9330127,0.75,0.58640677,0.5597955,0.6288788,0.46397632,0.76873726,0.87747735,0.6137658,0.7618013,0.0,0.1630357,0.7957435,0.071892254,0.21984723,0.0,0.4989706,0.0,0.50332373,0.08764263,0.0,0.14012127,0.98935753,0.21029465,0.25228056,0.26284382,0.0,8
27,0.25,0.0669873,0.5,1.0,0.8535534,0.8535534,0.5975448,0.5864763,0.7082936,0.5636347,0.7219961,0.689605,0.5122391,0.75089437,0.0,0.1628025,0.6133136,0.030750051,0.22073449,0.0,0.6153289,0.0,0.38116246,0.06909962,0.0,0.15770061,0.9913825,0.05859351,0.0,0.028428793,0.0,8
28,0.25,0.0669873,0.5,1.0,0.75,0.9330127,0.48957786,0.6698342,0.61309105,0.4744456,0.9630761,0.8056523,0.70191735,0.7518773,0.14793962,0.37068993,0.46260723,0.16081169,0.1926619,0.2980017,0.94486046,0.16529195,0.42418197,0.023438733,0.0,0.0,0.9882475,0.0,0.0,0.7601004,0.0,2
29,0.25,0.0669873,0.5,1.0,0.62940955,0.9829629,0.50918156,0.6743008,0.69261354,0.44985408,0.9901992,0.81321067,0.79588276,0.72492695,0.15561654,0.6377498,0.2884018,0.15623184,0.19435678,0.40843973,0.7854429,0.0,0.42500564,0.0,0.0,0.030124573,0.9881461,0.0,0.0,0.75038755,0.0,2
30,0.25,0.0669873,0.5,1.0,0.5,1.0,0.5593428,0.7028311,0.73419315,0.4686158,0.98346853,0.82468355,0.9220162,0.65446424,0.16982976,0.41975397,0.08134381,0.18453977,0.21004541,0.3663385,0.45444483,0.0,0.40070686,0.0,0.0007286399,0.021576775,0.98753476,0.0,0.14672957,0.7410384,0.0,3
31,0.25,0.0669873,0.5,1.0,0.37059048,0.9829629,0.61578184,0.65806186,0.643577,0.53350806,1.0,0.93264097,0.6067581,0.5877667,0.1760722,0.3826026,0.0,0.33296633,0.106487244,0.30094075,0.3087884,0.5853482,0.46711686,0.0,0.0015077775,0.09683949,0.98708373,0.11627948,0.2672329,0.74100435,0.0,2
32,0.25,0.0669873,0.5,1.0,0.25,0.9330127,0.6130177,0.6523368,0.72636443,0.5671436,1.0,0.93709874,0.7265984,0.80377185,0.09302933,0.79769826,0.0,0.4199955,0.1720244,0.92872745,0.0,0.53004223,0.51931554,0.16593216,0.002170996,0.15945484,0.9896084,0.2888744,0.0,0.74492836,0.0,12
33,0.25,0.0669873,0.5,1.0,0.14644662,0.8535534,0.4617178,0.6537765,0.51577914,0.62843704,0.69344044,0.82297367,1.0,0.78168446,0.124380186,0.89598113,0.13350502,0.44896916,0.0,0.61640185,0.1636652,0.6292749,0.5808011,0.60921526,0.0030251178,0.061042555,0.9917727,0.28308612,0.08569449,0.0,0.27722225,13
34,0.25,0.0669873,0.5,1.0,0.0669873,0.75,0.5302653,0.6723931,0.48642215,0.62659186,0.8884767,0.81252223,0.93481773,0.77224696,0.2659017,0.74963677,0.08085933,0.60662323,0.0,0.5214313,0.0,0.6150185,0.72377133,0.6109802,0.003505191,0.29971048,0.9905611,0.28962746,1.0,0.024610404,0.28930828,12
35,0.25,0.0669873,0.5,1.0,0.017037086,0.62940955,0.54178286,0.59714675,0.49397326,0.66501844,0.8690957,0.82604045,0.9368376,0.68750584,0.43103412,0.57150286,0.12861533,0.754851,0.084170915,0.40272516,0.0,0.6276103,0.7908272,0.7707343,0.003782535,0.49140987,0.9902904,0.2884973,1.0,0.07735899,0.29069906,12
36,0.25,0.0669873,0.5,1.0,0.0,0.5,0.5865544,0.7009506,0.4415993,0.69715476,0.8565431,0.94771856,0.93717176,0.6596243,0.4171022,0.35432222,0.0,0.8391395,0.16877237,0.22450434,0.0,0.6328251,0.86630577,0.68818694,0.0038588285,0.6991249,0.98917276,0.29056534,0.8415792,0.04085747,0.28728586,12
37,0.25,0.0669873,0.5,1.0,0.017037086,0.37059048,0.5766173,0.71365213,0.50674814,0.71139747,0.9366101,0.81968427,0.82141656,0.7124999,0.39378226,0.10228714,0.0,0.8065082,0.14318602,0.33853418,0.0,0.642539,0.8686992,0.37061885,0.0036673802,1.0,0.98657364,0.29059336,0.8447339,0.0,0.0,13
38,0.25,0.0669873,0.5,1.0,0.0669873,0.25,0.5479874,0.5945704,0.5895861,0.69573,0.8106142,0.6509543,0.69933814,0.6473417,0.7323963,0.12938264,0.0,0.7244252,0.74782187,0.12335738,0.056795098,1.0,0.77152795,0.5088822,0.0029678193,1.0,0.98667586,0.27227283,1.0,0.071292005,0.0,15
39,0.25,0.0669873,0.5,1.0,0.14644662,0.14644662,0.6099836,0.51485395,0.45608497,0.6568532,0.7208241,0.77182555,0.64446807,0.34284788,0.6406129,0.14993703,0.0,0.85845745,1.0,0.19703119,0.0,1.0,0.83389735,0.002835075,0.0014522434,1.0,0.9860873,0.21779177,0.1932555,0.0,0.19445379,9
40,0.25,0.0669873,0.5,1.0,0.25,0.0669873,0.7207109,0.63718224,0.59818584,0.688693,0.76004606,0.93574494,0.73343253,0.6292181,0.72516054,0.0,0.057444524,0.6060976,0.9547141,0.0,0.0,0.79896784,0.77359647,0.26028836,0.0020312082,1.0,0.98822886,1.0,0.2240233,0.0,0.74043924,8
41,0.25,0.0669873,0.5,1.0,0.37059048,0.017037086,0.6304903,0.5367984,0.5608734,0.72538644,0.58251566,0.9337014,0.70276994,0.48876286,0.5714414,0.0,0.0,0.46176118,0.54548264,0.19663288,0.19012548,0.44898754,0.760538,0.0,0.00049276755,0.9631656,0.9890405,1.0,0.2771904,0.0,1.0,8
42,0.25,0.0669873,0.5,1.0,0.5,0.0,0.60231906,0.5078096,0.4485684,0.7256643,0.73412687,0.7674617,0.64151037,0.42584637,0.39850333,0.0,0.0,0.2234564,0.1446475,0.0539237,0.3724454,0.2507649,0.7932314,0.0,0.0,0.6250305,0.98908013,1.0,0.28564876,0.0,1.0,7
43,0.25,0.0669873,0.5,1.0,0.62940955,0.017037086,0.5671732,0.49236,0.52034724,0.68013364,0.6925704,0.83224916,0.5532177,0.46309304,0.18504639,0.0,0.18093246,0.12857491,0.0,0.0,0.62432766,0.22330704,0.7946398,0.0,0.0,0.29994676,0.9882287,1.0,0.26536492,0.22989784,1.0,7
44,0.25,0.0669873,0.5,1.0,0.75,0.0669873,0.5689671,0.5489035,0.56802493,0.62285763,0.53755444,0.96601075,0.44075003,0.5744191,0.16003945,0.0,0.25873235,0.1477626,0.0,0.0,0.85791326,0.18821597,0.79862785,0.0,0.0005574108,0.07453714,0.98817337,1.0,0.06530828,0.2619608,1.0,8
45,0.25,0.0669873,0.5,1.0,0.8535534,0.14644662,0.56613195,0.59557664,0.7645598,0.64159065,1.0,0.8283181,0.6870721,0.89237934,0.14208646,0.0,0.4534972,0.0,0.22311111,0.0,0.58212477,0.22317392,0.6175779,0.0,0.0,0.0,0.98661953,0.16792883,0.0,0.20757318,0.0,7
46,0.25,0.0669873,0.5,1.0,0.9330127,0.25,0.54297197,0.5911758,0.6301236,0.64027023,0.9273761,0.971849,0.74456614,0.83681726,0.15148726,0.0,0.6849154,0.0,0.21832865,0.0,0.70604146,0.22366875,0.56609476,0.0,0.0,0.0,0.9877554,0.21850331,0.0,0.10936418,0.0,7
47,0.25,0.0669873,0.5,1.0,0.9829629,0.37059048,0.5972371,0.5676764,0.67425066,0.61047107,0.7601016,1.0,0.6957066,0.8726541,0.14576018,0.0,0.87994206,0.0,0.1564772,0.0,0.7826978,0.223519,0.49833864,0.049328566,0.0,0.0,0.98839927,0.14072679,0.0,0.022533346,0.0,8
48,0.25,0.0669873,0.5,1.0,1.0,0.5,0.5876041,0.53324497,0.7176556,0.56913364,0.9213861,0.8478411,0.52912676,0.92647666,0.0,0.0,1.0,0.0,0.20951276,0.0,0.6427894,0.19786724,0.59671795,0.16602488,0.0,0.0,0.9866684,0.27279967,0.26646796,0.17921983,0.0,8
49,0.25,0.0669873,0.14644662,0.8535534,0.9829629,0.62940955,0.6103322,0.5789502,0.6998186,0.56263316,0.5760128,0.6424152,0.6961586,0.9674703,0.13660994,0.22045068,0.84802496,0.0,0.0,0.22821853,0.65105325,0.09704564,0.52881515,0.17848743,0.0,0.0,0.98948926,0.18420891,0.0,0.0,0.0,8
50,0.25,0.0669873,0.14644662,0.8535534,0.9330127,0.75,0.58524555,0.6552773,0.67712617,0.47332102,0.64317393,0.7597157,0.7005948,0.9385891,0.052832454,0.5362081,0.80170685,0.0,0.0,0.44101438,0.6379232,0.02125857,0.49480247,0.0,0.0,0.0,0.98971343,0.0,0.0,0.04764188,0.10059801,7
51,0.25,0.0669873,0.14644662,0.8535534,0.8535534,0.8535534,0.5947583,0.72402227,0.6546664,0.4544496,0.6424952,0.77394325,0.6653416,0.887316,0.0,0.7537997,0.6981787,0.0,0.0,0.5511721,0.5922002,0.10762434,0.50317985,0.0,0.0,0.0,0.989733,0.0,0.0,0.07005315,0.22357062,9
52,0.25,0.0669873,0.14644662,0.8535534,0.75,0.9330127,0.44991335,0.76527745,0.6358511,0.42028415,0.98872143,0.52432,0.7570779,0.6768016,0.112891905,0.9190451,0.46692806,0.11846165,0.22238,1.0,0.42841488,0.0,0.4927721,0.0,0.0,0.0,0.9872638,0.0,0.0,0.8387052,0.022943815,7
53,0.25,0.0669873,0.14644662,0.8535534,0.62940955,0.9829629,0.4310314,0.78601533,0.7426188,0.44006103,0.87412274,0.43290657,0.6026999,0.6863874,0.15599063,1.0,0.20813112,0.1502754,0.22377397,1.0,0.47150874,0.0,0.4947787,0.0,0.0,0.0,0.9872194,0.0,0.0,0.89727044,0.18438801,7
54,0.25,0.0669873,0.14644662,0.8535534,0.5,1.0,0.46459186,0.7858762,0.7233883,0.5160703,0.90085334,0.405176,0.6718051,0.7804411,0.1779828,1.0,0.0,0.028886944,0.3695809,1.0,0.24284452,0.0,0.5431293,0.0,0.0,0.0,0.9866133,0.0,0.0,0.7802705,0.2564196,10
55,0.25,0.0669873,0.14644662,0.8535534,0.37059048,0.9829629,0.507586,0.8075624,0.6895639,0.46273547,0.9013079,0.43878207,0.81369114,0.9680685,0.03824556,1.0,0.0,0.0,0.59086263,0.90805405,0.22402453,0.0,0.5961348,0.0,0.00011569972,0.0,0.9871776,0.18306437,0.07478604,0.7489975,0.2802151,10
56,0.25,0.0669873,0.14644662,0.8535534,0.25,0.9330127,0.56915027,0.7085274,0.6407828,0.5042576,0.79803365,0.71215904,0.92838544,0.9055853,0.2370332,1.0,0.0,0.26989082,0.7925891,0.8473232,0.21203935,0.3219188,0.56718785,0.0,0.001373488,0.0,0.9860491,0.2903163,0.2803145,0.8256492,0.2908403,12
57,0.25,0.0669873,0.14644662,0.8535534,0.14644662,0.8535534,0.65736735,0.80804604,0.6402235,0.76723075,0.4421304,0.67424005,0.9337799,0.7816124,0.43916985,0.87468225,0.12670882,0.44524592,0.55620444,0.5871694,0.0,0.65630627,0.6922924,0.13040666,0.0015633246,0.10403315,0.9894066,0.17363706,0.25003934,0.26918942,0.1680979,12
