,month_cos,month_sin,day_type_cos,day_type_sin,hour_cos,hour_sin,outdoor_dry_bulb_temperature,outdoor_dry_bulb_temperature_predicted_6h,outdoor_dry_bulb_temperature_predicted_12h,outdoor_dry_bulb_temperature_predicted_24h,outdoor_relative_humidity,outdoor_relative_humidity_predicted_6h,outdoor_relative_humidity_predicted_12h,outdoor_relative_humidity_predicted_24h,diffuse_solar_irradiance,diffuse_solar_irradiance_predicted_6h,diffuse_solar_irradiance_predicted_12h,diffuse_solar_irradiance_predicted_24h,direct_solar_irradiance,direct_solar_irradiance_predicted_6h,direct_solar_irradiance_predicted_12h,direct_solar_irradiance_predicted_24h,carbon_intensity,non_shiftable_load,solar_generation,electrical_storage_soc,net_electricity_consumption,electricity_pricing,electricity_pricing_predicted_6h,electricity_pricing_predicted_12h,electricity_pricing_predicted_24h,actions
0,0.0669873,0.25,0.8535534,0.14644662,1.0,0.5,0.5413534,0.4774436,0.6466165,0.5413534,0.82222223,0.7888889,0.64444447,0.7888889,0.0,0.024582105,0.94788593,0.0,0.0,0.104931794,0.85519415,0.0,0.47462255,0.22008502,0.0,0.0,0.98977435,0.030303031,0.030303031,0.030303031,0.030303031,8
1,0.25,0.0669873,0.8535534,0.8535534,0.9829629,0.62940955,0.5896421,0.439353,0.7195098,0.5848874,0.797882,0.653405,0.52274215,0.753775,0.16255279,0.04986239,0.7926623,0.15205732,0.22317398,0.47334564,0.5830274,0.2156228,0.49255055,0.0,0.0,0.14634612,0.9882991,0.0,0.0,0.0,0.0,2
2,0.25,0.0669873,0.8535534,0.8535534,0.9330127,0.75,0.48694327,0.53364193,0.6687278,0.51961046,0.75561774,0.53656304,0.68958414,0.75975376,0.15577123,0.4312823,0.5646361,0.0,0.2229785,0.5239907,0.2428704,0.0,0.479137,0.3307696,0.0,0.0028603303,0.98904395,0.12954982,0.0,0.0,0.19031352,8
3,0.25,0.0669873,0.8535534,0.8535534,0.8535534,0.8535534,0.5659136,0.5897682,0.6368646,0.5432342,0.5890767,0.52113396,0.8254338,0.79644465,0.037978817,0.62209445,0.3596054,0.0,0.2048267,0.49722067,0.31539208,0.0,0.46410653,0.38846093,0.00046776017,0.0,0.99032575,0.0,0.0,0.0,0.16873962,8
4,0.25,0.0669873,0.8535534,0.8535534,0.75,0.9330127,0.44617403,0.63957334,0.66543597,0.43438396,0.9329437,0.8075469,0.78705585,1.0,0.11518139,0.67770886,0.3551177,0.16272293,0.20478109,0.9937744,0.18447208,0.0,0.31335855,0.33454168,0.0,0.14786483,0.98936874,0.21423936,0.26707175,0.740029,0.09097014,8
5,0.25,0.0669873,0.8535534,0.8535534,0.62940955,0.9829629,0.3980255,0.60555065,0.6576416,0.40612248,0.9133087,0.5116106,0.9004267,1.0,0.115382366,0.9239793,0.22505784,0.15630914,0.2177141,1.0,0.54157364,0.17925282,0.49123174,0.0,0.0,0.04148749,0.9897247,0.0,0.0,0.76658255,0.047719125,9
6,0.25,0.0669873,0.8535534,0.8535534,0.5,1.0,0.40976635,0.6537896,0.63936317,0.44233385,0.90480775,0.4693937,0.9356701,1.0,0.16434322,1.0,0.06482353,0.16316429,0.29699743,0.88127804,0.24858627,0.18836284,0.50745624,0.0,0.0,0.068531424,0.9891275,0.0,0.0,0.7419626,0.0,8
7,0.25,0.0669873,0.8535534,0.8535534,0.37059048,0.9829629,0.44199187,0.6655496,0.6424892,0.4777324,0.8146491,0.4989081,0.88139117,1.0,0.07673112,0.83050287,0.0,0.2620092,0.43494952,1.0,0.28998163,0.0,0.47410583,0.30342394,0.0012514185,0.15159106,0.98716754,0.0,0.25808963,0.7408843,0.0,8
8,0.25,0.0669873,0.8535534,0.8535534,0.25,0.9330127,0.64831084,0.65197325,0.5771419,0.59488344,0.81691563,0.8244385,0.8372314,0.8946389,0.25443304,0.50975657,0.044439778,0.39799574,0.7449778,0.5116936,0.22055903,0.0,0.53793216,0.4785244,0.002342046,0.14634098,0.9874259,0.14966105,0.29056105,0.7427049,0.0,12
9,0.25,0.0669873,0.8535534,0.8535534,0.14644662,0.8535534,0.55792075,0.66769516,0.5364479,0.5935097,0.79263604,0.5359528,0.8438738,1.0,0.38470027,0.3820825,0.0,0.15046793,0.4028836,0.2557346,0.22331122,0.0,0.57142967,0.661184,0.0028832941,0.15320128,0.98962593,0.28755277,0.27919164,0.0,0.0,12
