,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
0,0.24285153,0.42586422,1.0,0.31361905,0.8241358,0.6758642,0.7172176,0.41935807,0.51251566,0.71721727,0.65927124,0.77650857,0.7515939,0.61302465,0.17586422,0.0,0.7720217,0.17586422,0.0,0.28079602,0.9723136,0.08559588,0.34145713,0.044220805,0.17586422,0.17586422,0.8139101,0.0,0.0021820692,0.0,0.0
1,0.15858427,0.049989067,0.58683264,0.56288683,0.6922963,0.67915905,0.7435441,0.80946356,0.35594994,0.80946356,0.52510536,0.99338573,0.96844435,0.9200353,0.29066658,0.48808774,0.65918595,0.17913271,0.29066658,0.26876637,0.4931739,0.0,0.25006622,0.38422504,0.29066658,0.4296103,0.96021795,0.3175998,0.3209696,0.3162088,0.05931442
2,0.4695533,0.08837054,0.4906833,0.49068338,0.57014287,0.38713,0.89294523,0.9455769,0.61590207,0.8816671,0.39268544,0.6956831,0.3371298,0.4926854,0.36286995,0.050109442,0.30871302,0.36286998,0.36287007,0.25832623,0.66822165,0.36287016,0.57815444,0.1369851,0.36287016,0.43779397,0.6222137,1.10895535e-07,0.14219311,0.3931573,0.26578233
3,0.32432082,0.07804473,0.69499266,0.69499266,0.7548001,0.69499266,0.67359835,0.7826209,0.62552786,0.67735773,0.5969948,0.5920653,0.72741973,1.0,0.15855694,0.42074496,0.3547197,0.094952054,0.15856075,0.52402616,0.0019848943,0.0,0.22250609,0.38122284,0.15855859,0.64264137,0.87774426,0.15828381,0.18886378,0.18886378,0.18886378
4,0.7009783,0.51796556,0.40794572,0.40257514,0.7494176,0.48203444,0.38221622,0.6625392,0.17308187,0.8681916,0.3045773,0.5513977,0.77094924,0.46782878,0.45097828,0.31401682,0.03164343,0.37817493,0.45097828,0.31922108,0.6335596,0.45097828,0.0,0.16866823,0.4450272,0.5271574,0.53515446,0.24609868,0.4812813,0.56980383,0.051983383
5,0.5146856,0.08061469,0.8749276,0.56323683,0.91972613,0.6926463,0.2738326,0.8749049,0.40270266,0.6058236,0.4985723,0.5468563,1.0,1.0,0.21636043,0.597589,0.67576396,1.1233313e-08,0.29031658,0.67775893,0.29140687,0.0,0.12453589,0.42916715,1.0391988e-06,0.5840419,0.70442295,0.3206196,0.3206196,0.7176627,0.3206196
6,0.678759,0.11726721,0.39911234,0.39911473,0.21011706,0.5455589,0.93188465,0.19217545,0.1094687,0.9544411,0.3344478,1.0,0.33089626,0.43444782,0.4790232,0.49344486,0.6815797,0.46919033,0.55937284,0.40075308,0.7902228,0.46913153,0.8875097,0.2473629,0.45458847,0.53060126,0.52963996,0.4847441,0.32214174,0.5455589,0.4847441
7,0.010642052,0.0,0.61419547,0.61419547,0.6099484,0.74360496,0.628706,0.71193874,0.8032677,0.78071135,0.77330273,0.6312679,0.87747365,1.0,0.4330122,0.7104946,0.26590663,0.0,0.70525515,0.5444825,0.10221882,0.2834293,0.3754972,0.37570506,0.0,0.5570792,0.7590978,0.26966098,0.26966098,0.76064205,0.26966098
8,0.44515735,0.0062909178,0.7309445,0.36805403,0.28490466,0.44751334,0.1187179,0.13856077,0.6006747,0.6773969,0.48112237,0.28595763,0.6870306,0.39708865,0.8006678,0.18608373,0.48549938,0.733287,0.13994795,0.16794026,0.48549938,0.5631489,0.35095105,0.0,0.48711818,0.5616599,0.49849194,0.38132182,0.49736324,0.5145006,0.42604664
9,0.4842949,0.3012822,0.6192585,0.619259,0.3807415,0.8220147,0.3897657,0.41232187,0.37787214,0.3611553,0.443483,0.91207266,0.8015098,1.0,0.31044453,0.74545264,0.23429489,0.05282408,0.669466,0.39484054,0.23429489,4.350377e-07,0.39251506,0.61631465,0.022081913,0.56214255,0.77211225,0.26459792,0.26459792,0.09583448,0.26459792
10,0.5719328,0.3889201,0.5316206,0.5316206,0.0,0.4280672,0.92719597,0.35655236,0.24197698,0.85551167,0.3780672,0.35584497,0.3780672,0.41140056,0.44306546,0.11464539,0.3219328,0.74255407,0.6385523,0.18388945,0.3219328,0.42161798,0.63284975,0.23123848,0.32473534,0.39809328,0.6627765,0.0,0.6780672,0.35223582,0.21229523
