,month_cos,month_sin,day_type_cos,day_type_sin,hour_cos,hour_sin,outdoor_dry_bulb_temperature,outdoor_dry_bulb_temperature_predicted_6h,outdoor_dry_bulb_temperature_predicted_12h,outdoor_dry_bulb_temperature_predicted_24h,outdoor_relative_humidity,outdoor_relative_humidity_predicted_6h,outdoor_relative_humidity_predicted_12h,outdoor_relative_humidity_predicted_24h,diffuse_solar_irradiance,diffuse_solar_irradiance_predicted_6h,diffuse_solar_irradiance_predicted_12h,diffuse_solar_irradiance_predicted_24h,direct_solar_irradiance,direct_solar_irradiance_predicted_6h,direct_solar_irradiance_predicted_12h,direct_solar_irradiance_predicted_24h,carbon_intensity,non_shiftable_load,solar_generation,electrical_storage_soc,net_electricity_consumption,electricity_pricing,electricity_pricing_predicted_6h,electricity_pricing_predicted_12h,electricity_pricing_predicted_24h
0,0.0,0.34,0.7635534,0.23644662,0.90999997,0.59000003,0.4513534,0.3874436,0.7366165,0.4513534,0.91222227,0.6988889,0.55444443,0.6988889,0.09,0.11458211,1.0,0.0,0.09,0.1949318,0.7651942,0.09,0.5646225,0.31008503,0.0,0.0,0.8997743,0.0,0.0,0.0,0.120303035
1,0.16,0.15698731,0.7635534,0.7635534,1.0,0.7194096,0.4551128,0.42879698,0.55661654,0.42879698,0.8566667,0.8566667,0.7677778,0.94555557,0.0,0.10764012,1.0,0.09,0.09,0.5558972,0.6938405,0.09,0.32121426,0.26455662,0.0,0.0,0.8994292,0.0,0.120303035,0.120303035,0.0
2,0.34,0.15698731,0.7635534,0.7635534,1.0,0.65999997,0.4400752,0.49270675,0.5340601,0.42879698,0.84555554,0.78999996,0.78999996,0.7655555,0.09,0.32297936,0.7615831,0.0,0.09,0.7111962,0.21535152,0.09,0.30789202,0.26827496,0.0,0.0,0.89945745,0.0,0.120303035,0.120303035,0.120303035
3,0.16,0.15698731,0.94355345,0.94355345,0.94355345,0.7635534,0.4250376,0.7140602,0.7366165,0.42879698,0.6655556,0.7677778,0.58777773,0.97888887,0.0,0.45473942,0.60327435,0.09,0.0,0.6052151,0.07054564,0.09,0.29106396,0.3126621,0.09,0.0,0.89979386,0.0,0.0,0.120303035,0.120303035
4,0.34,0.0,0.7635534,0.7635534,0.84000003,0.8430127,0.59000003,0.69526315,0.5340601,0.41,0.6655556,0.78999996,0.58777773,0.97888887,0.0,0.67499506,0.34657818,0.0,0.09,0.6801994,0.27258134,0.0,0.4752027,0.46667817,0.09,0.09,0.9009613,0.120303035,0.120303035,1.0,0.0
5,0.34,0.0,0.7635534,0.7635534,0.7194096,0.89296293,0.5674436,0.7140602,0.6727067,0.5674436,0.6988889,0.7677778,0.6433333,0.8322222,0.0,0.79790556,0.29544738,0.0,0.09,0.7609968,0.5055299,0.0,0.5048525,0.22885057,0.09,0.0,0.8992369,0.120303035,0.120303035,1.0,0.120303035
6,0.34,0.0,0.7635534,0.7635534,0.59000003,0.90999997,0.5674436,0.7366165,0.6539098,0.41,0.6988889,0.55444443,0.6655556,0.7988889,0.0,1.0,0.13713863,0.0,0.0149317905,0.7651942,0.42578176,0.0,0.34306863,0.21610753,0.0901474,0.045033976,0.8998977,0.120303035,0.0,1.0,0.120303035
7,0.34,0.0,0.94355345,0.7635534,0.46059048,0.89296293,0.42879698,0.7366165,0.6539098,0.4513534,0.8566667,0.7677778,0.61,0.94555557,0.10764012,1.0,0.0,0.024060957,0.37589717,0.6938405,0.24005248,0.13407135,0.35445204,0.22634713,0.0,0.23105809,0.8997829,0.120303035,0.0,1.0,0.120303035
8,0.34,0.0,0.94355345,0.7635534,0.34,0.8430127,0.49270675,0.5340601,0.6313534,0.4513534,0.61,0.78999996,0.6433333,0.94555557,0.32297936,0.7615831,0.09,0.1577876,0.7111962,0.21535152,0.09,0.16764954,0.66051877,0.39499363,0.091618806,0.24871516,0.89896584,0.120303035,0.0,1.0,0.120303035
9,0.34,0.0,0.94355345,0.94355345,0.23644662,0.7635534,0.7140602,0.7366165,0.47390977,0.4513534,0.58777773,0.58777773,0.5766667,0.91222227,0.45473942,0.60327435,0.0,0.19711897,0.6052151,0.07054564,0.09,0.12672614,0.71681,0.58116925,0.0,0.60024214,1.0,0.120303035,0.0,0.0,0.120303035
10,0.34,0.15698731,0.94355345,0.7635534,0.15698731,0.84000003,0.5152632,0.7140602,0.47390977,0.69526315,0.61,0.58777773,0.61,0.8233334,0.67499506,0.5265782,0.0,0.3387119,0.86019933,0.09258132,0.0,0.009685203,0.5839821,0.46317127,0.0,0.32309887,1.0,0.120303035,1.0,0.120303035,0.120303035
11,0.34,0.15698731,0.94355345,0.7635534,0.0,0.7194096,0.5340601,0.6727067,0.42879698,0.69526315,0.58777773,0.6433333,0.6988889,0.78999996,0.79790556,0.4754474,0.0,0.6839037,0.9409969,0.3255299,0.0,0.12930745,0.82470787,0.48569497,0.093081914,0.38990507,0.8999654,0.120303035,0.90999997,0.0,0.120303035
12,0.34,0.15698731,0.94355345,0.7635534,0.0,0.59000003,0.55661654,0.47390977,0.4513534,0.7140602,0.55444443,0.6655556,0.6988889,0.7677778,0.85788596,0.13713863,0.0,0.48915437,0.9451941,0.42578176,0.0,0.06110178,0.8667959,0.3316445,0.0,1.0,0.90193796,0.0,1.0,0.0,0.0
13,0.34,0.0,0.94355345,0.7635534,0.10703709,0.46059048,0.55661654,0.47390977,0.42879698,0.48894736,0.58777773,0.61,0.7655555,0.84555554,0.85985255,0.0,0.09,0.45473942,0.87384045,0.06005247,0.09,0.04955928,0.9058323,0.6430805,0.0,1.0,0.8995924,0.0,1.0,0.120303035,0.0
14,0.34,0.0,0.94355345,0.94355345,0.15698731,0.16,0.7140602,0.4513534,0.42879698,0.48894736,0.61,0.6433333,0.7655555,0.84555554,0.58158314,0.0,0.0,0.9818387,0.21535152,0.09,0.09,0.8087828,0.9028928,0.50441885,0.0,0.7272918,1.0,0.0,0.90999997,0.120303035,0.0
