,month_cos,month_sin,day_type_cos,day_type_sin,hour_cos,hour_sin,outdoor_dry_bulb_temperature,outdoor_dry_bulb_temperature_predicted_6h,outdoor_dry_bulb_temperature_predicted_12h,outdoor_dry_bulb_temperature_predicted_24h,outdoor_relative_humidity,outdoor_relative_humidity_predicted_6h,outdoor_relative_humidity_predicted_12h,outdoor_relative_humidity_predicted_24h,diffuse_solar_irradiance,diffuse_solar_irradiance_predicted_6h,diffuse_solar_irradiance_predicted_12h,diffuse_solar_irradiance_predicted_24h,direct_solar_irradiance,direct_solar_irradiance_predicted_6h,direct_solar_irradiance_predicted_12h,direct_solar_irradiance_predicted_24h,carbon_intensity,non_shiftable_load,solar_generation,electrical_storage_soc,net_electricity_consumption,electricity_pricing,electricity_pricing_predicted_6h,electricity_pricing_predicted_12h,electricity_pricing_predicted_24h,actions
0,0.0669873,0.25,0.8535534,0.14644662,1.0,0.5,0.5413534,0.4774436,0.6466165,0.5413534,0.82222223,0.7888889,0.64444447,0.7888889,0.0,0.024582105,0.94788593,0.0,0.0,0.104931794,0.85519415,0.0,0.47462255,0.22008502,0.0,0.0,0.98977435,0.030303031,0.030303031,0.030303031,0.030303031,8
1,0.25,0.0669873,0.8535534,0.8535534,0.9829629,0.62940955,0.5896421,0.439353,0.7195098,0.5848874,0.797882,0.653405,0.52274215,0.753775,0.16255279,0.04986239,0.7926623,0.15205732,0.22317398,0.47334564,0.5830274,0.2156228,0.49255055,0.0,0.0,0.14634612,0.9882991,0.0,0.0,0.0,0.0,9
2,0.25,0.0669873,0.8535534,0.8535534,0.9330127,0.75,0.48694327,0.53364193,0.6687278,0.51961046,0.75561774,0.53656304,0.68958414,0.75975376,0.15577123,0.4312823,0.5646361,0.0,0.2229785,0.5239907,0.2428704,0.0,0.479137,0.3307696,0.0,0.0028603303,0.98904395,0.12954982,0.0,0.0,0.19031352,6
3,0.25,0.0669873,0.8535534,0.8535534,0.8535534,0.8535534,0.5659136,0.5897682,0.6368646,0.5432342,0.5890767,0.52113396,0.8254338,0.79644465,0.037978817,0.62209445,0.3596054,0.0,0.2048267,0.49722067,0.31539208,0.0,0.46410653,0.38846093,0.00046776017,0.0,0.99032575,0.0,0.0,0.0,0.16873962,6
4,0.25,0.0669873,0.8535534,0.8535534,0.75,0.9330127,0.44617403,0.63957334,0.66543597,0.43438396,0.9329437,0.8075469,0.78705585,1.0,0.11518139,0.67770886,0.3551177,0.16272293,0.20478109,0.9937744,0.18447208,0.0,0.31335855,0.33454168,0.0,0.14786483,0.98936874,0.21423936,0.26707175,0.740029,0.09097014,0
5,0.25,0.0669873,0.8535534,0.8535534,0.62940955,0.9829629,0.3980255,0.60555065,0.6576416,0.40612248,0.9133087,0.5116106,0.9004267,1.0,0.115382366,0.9239793,0.22505784,0.15630914,0.2177141,1.0,0.54157364,0.17925282,0.49123174,0.0,0.0,0.04148749,0.9897247,0.0,0.0,0.76658255,0.047719125,1
6,0.25,0.0669873,0.8535534,0.8535534,0.5,1.0,0.40976635,0.6537896,0.63936317,0.44233385,0.90480775,0.4693937,0.9356701,1.0,0.16434322,1.0,0.06482353,0.16316429,0.29699743,0.88127804,0.24858627,0.18836284,0.50745624,0.0,0.0,0.068531424,0.9891275,0.0,0.0,0.7419626,0.0,1
7,0.25,0.0669873,0.8535534,0.8535534,0.37059048,0.9829629,0.44199187,0.6655496,0.6424892,0.4777324,0.8146491,0.4989081,0.88139117,1.0,0.07673112,0.83050287,0.0,0.2620092,0.43494952,1.0,0.28998163,0.0,0.47410583,0.30342394,0.0012514185,0.15159106,0.98716754,0.0,0.25808963,0.7408843,0.0,12
8,0.25,0.0669873,0.8535534,0.8535534,0.25,0.9330127,0.6467662,0.6522264,0.5750586,0.59290296,0.818131,0.8246115,0.83921,0.90742576,0.25394714,0.5096246,0.05053757,0.3980845,0.7311507,0.5139111,0.22041395,0.0,0.5327717,0.47939628,0.0023445184,0.33243814,0.98889494,0.15606491,0.29053497,0.7427505,0.0,13
9,0.25,0.0669873,0.8535534,0.8535534,0.14644662,0.8535534,0.5568954,0.6645781,0.5326385,0.58777213,0.7736996,0.5362393,0.84444857,1.0,0.38516378,0.38799223,0.0,0.14791253,0.38440183,0.2280484,0.22334872,0.0,0.57321835,0.65781313,0.0028286574,0.39003667,0.9902666,0.28681108,0.27700764,0.0,0.0,11
10,0.25,0.0669873,0.8535534,0.8535534,0.0669873,0.75,0.55897975,0.5460355,0.5776043,0.6143396,0.7558439,0.8326414,0.8811188,0.9123909,0.6022637,0.2746064,0.11097651,0.4108154,0.56130284,0.34667352,0.16938482,0.0,0.6465008,0.73586017,0.0035658586,0.43733653,0.9888355,0.28524035,1.0,0.0,0.26708078,11
11,0.25,0.0669873,0.8535534,0.8535534,0.017037086,0.62940955,0.55835694,0.5217983,0.5765904,0.64586115,0.63528335,0.9126805,0.96769756,0.88013184,0.7306092,0.22266497,0.14681846,0.47356057,0.6281005,0.30063242,0.0,0.0080651,0.6585021,0.7558448,0.0038450742,0.51939535,0.9887758,0.27363443,1.0,0.19310847,0.286569,11
12,0.25,0.0669873,0.8535534,0.8535534,0.0,0.5,0.6123819,0.48790982,0.60556585,0.6080203,0.5896617,0.9353695,0.969463,0.85832334,0.79461604,0.064999275,0.1500879,0.43386284,0.6358549,0.49505416,0.12604307,0.0,0.7393439,0.6044731,0.0038951111,0.65504956,0.98757535,0.28662056,1.0,0.0,0.27434948,14
13,0.25,0.0669873,0.8535534,0.8535534,0.017037086,0.37059048,0.6176514,0.4902927,0.5327325,0.5528518,0.58788806,0.87885666,1.0,0.9344504,0.7952139,0.0,0.12765665,0.41247314,0.5761879,0.36817148,0.21093483,0.0,0.8899275,0.7350366,0.0037218384,0.85552984,0.9894041,0.23544015,1.0,0.037041906,0.28530204,14
14,0.25,0.0669873,0.8535534,0.8535534,0.0669873,0.25,0.56023973,0.59602416,0.4957764,0.51230645,0.88059455,0.9130907,1.0,0.74705267,0.51440644,0.0,0.0,0.86831564,0.40004772,0.2104924,0.0,0.49578702,0.828326,0.59324086,0.0033198171,1.0,0.9872409,0.27726245,1.0,0.0,0.2673165,16
15,0.25,0.0669873,0.8535534,0.8535534,0.14644662,0.14644662,0.71729964,0.5341747,0.54873425,0.57969594,0.85949975,0.83246815,1.0,0.8139315,0.36314347,0.12914795,0.14209917,0.6160724,0.17353423,0.0,0.21251501,1.0,0.8238392,0.0,0.0012487965,0.8437393,0.9854881,0.29077128,0.0,0.0,0.0,15
16,0.25,0.0669873,0.8535534,0.8535534,0.25,0.0669873,0.58906245,0.56449074,0.57167155,0.57837534,0.85931873,0.8668288,0.71908456,0.4860339,0.53435606,0.0,0.0,0.7692638,0.38338846,0.20339935,0.19121784,0.5174961,0.7435141,0.15756401,0.0016889003,1.0,0.9863754,1.0,0.2859819,0.113776095,1.0,8
