,month_cos,month_sin,day_type_cos,day_type_sin,hour_cos,hour_sin,outdoor_dry_bulb_temperature,outdoor_dry_bulb_temperature_predicted_6h,outdoor_dry_bulb_temperature_predicted_12h,outdoor_dry_bulb_temperature_predicted_24h,outdoor_relative_humidity,outdoor_relative_humidity_predicted_6h,outdoor_relative_humidity_predicted_12h,outdoor_relative_humidity_predicted_24h,diffuse_solar_irradiance,diffuse_solar_irradiance_predicted_6h,diffuse_solar_irradiance_predicted_12h,diffuse_solar_irradiance_predicted_24h,direct_solar_irradiance,direct_solar_irradiance_predicted_6h,direct_solar_irradiance_predicted_12h,direct_solar_irradiance_predicted_24h,carbon_intensity,non_shiftable_load,solar_generation,electrical_storage_soc,net_electricity_consumption,electricity_pricing,electricity_pricing_predicted_6h,electricity_pricing_predicted_12h,electricity_pricing_predicted_24h,actions
0,0.0669873,0.25,0.8535534,0.14644662,1.0,0.5,0.54135334,0.47744358,0.6466165,0.54135334,0.82222223,0.7888889,0.64444447,0.7888889,0.0,0.024582105,0.94788593,0.0,0.0,0.104931794,0.85519415,0.0,0.47462252,0.22008501,0.0,0.0,0.5091632,0.030303044,0.030303044,0.030303044,0.030303044,8
1,0.25,0.0669873,0.8535534,0.8535534,0.9829629,0.62940955,0.61673874,0.44740406,0.69393355,0.57684416,0.6167987,0.5898816,0.578523,0.8209766,0.16101207,0.1115241,0.7876871,0.16040939,0.2130905,0.39147776,0.6523058,0.20874324,0.49414217,0.0,0.0,0.15855166,0.49285978,0.0,0.0,0.0,0.0,8
2,0.25,0.0669873,0.8535534,0.8535534,0.9330127,0.75,0.46730903,0.63354343,0.6838856,0.5566586,0.7248475,0.52866554,0.6863567,1.0,0.05076689,0.3695759,0.5222853,0.04486656,0.21339142,0.4458952,0.4361612,0.0,0.3967369,0.3242433,0.00059347856,0.0,0.4945547,0.19137684,0.0,0.0,0.09815117,9
3,0.25,0.0669873,0.8535534,0.8535534,0.8535534,0.8535534,0.57097685,0.6690875,0.6765228,0.5824189,0.6109308,0.51586056,0.8182574,1.0,0.0,0.6159046,0.35446453,0.0,0.15326902,0.39130208,0.3077136,0.0,0.44997162,0.39153522,0.00062392553,0.0,0.51009434,0.054741744,0.0,0.0,0.21485862,7
4,0.25,0.0669873,0.8535534,0.8535534,0.75,0.9330127,0.43817344,0.6632136,0.66076094,0.4349798,0.9342773,0.8134563,0.6888122,1.0,0.041502114,0.70111006,0.3217272,0.16283436,0.21303481,0.993553,0.07750045,0.0,0.31183335,0.36070943,0.0,0.14685982,0.5616724,0.25508928,0.28255138,0.740361,0.026252575,8
5,0.25,0.0669873,0.8535534,0.8535534,0.62940955,0.9829629,0.401014,0.5999282,0.661696,0.4345303,0.61295736,0.4965362,0.90752816,0.95570636,0.16042566,1.0,0.22255278,0.03461095,0.19919679,0.97180766,0.62598866,0.21472754,0.4248344,0.0,0.0,0.0,0.4823695,0.0,0.0,0.7415677,0.0,5
6,0.25,0.0669873,0.8535534,0.8535534,0.5,1.0,0.40422577,0.6636674,0.6434168,0.5253115,0.6168076,0.4627325,0.9357529,1.0,0.16189408,1.0,0.064194076,0.044032548,0.27727133,0.8765991,0.53087467,0.23592098,0.46486318,0.0,0.036257844,0.06151649,0.47125235,0.0,0.0,0.74361026,0.0,9
7,0.25,0.0669873,0.8535534,0.8535534,0.37059048,0.9829629,0.4389097,0.7254602,0.64028674,0.4615907,0.5851541,0.49608755,0.87933654,0.7091013,0.034667414,1.0,0.18822055,0.0,0.5902909,1.0,0.3740636,0.26787952,0.5278991,0.31908247,0.20823154,0.1594478,0.4446572,0.0,0.28711766,1.0,0.0,12
8,0.25,0.0669873,0.8535534,0.8535534,0.25,0.9330127,0.502955,0.5447714,0.62123466,0.46153742,0.51979643,0.8813849,0.55249643,0.70314723,0.24998537,0.8333853,0.16299506,0.11018624,0.84520954,0.5293472,0.22401114,0.30109963,0.6532808,0.1919096,0.40546358,0.34676674,0.5314773,0.14342564,0.2906508,1.0,0.0,13
9,0.25,0.0669873,0.8535534,0.8535534,0.14644662,0.8535534,0.7034179,0.5667325,0.5004773,0.46146378,0.49605405,0.8492635,0.79384285,0.9074489,0.38173634,0.67627275,0.16286008,0.12627171,0.73211396,0.0058445134,0.22397055,0.18304205,0.6553038,0.6740985,0.5723936,0.610871,0.59233487,0.10600456,0.0,0.1096306,0.11366439,11
10,0.25,0.0669873,0.8535534,0.8535534,0.0669873,0.75,0.6798646,0.5441694,0.569881,0.52537566,0.51827794,0.85950214,0.88172495,0.9150531,0.601992,0.59874165,0.16299777,0.2657985,0.5462158,0.06712415,0.22400382,0.0,0.5902089,0.73627555,0.70057094,0.7052431,0.54053354,0.29062054,0.8153892,0.0,0.28309077,11
11,0.25,0.0669873,0.8535534,0.8535534,0.017037086,0.62940955,0.703483,0.5028159,0.48242897,0.52537364,0.49605432,0.9150589,0.97061384,0.881724,0.7249025,0.5481168,0.16299789,0.43090317,0.6269834,0.5333831,0.22401087,0.0,0.65080285,0.7587992,0.77099407,0.83565146,0.535805,0.29083985,0.7428595,0.0,0.2791725,11
